"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3037","150","1400000US06037291300","Census Tract 2913, Los Angeles County, California"
"6567","530","1400000US06037292000","Census Tract 2920, Los Angeles County, California"
"6289","694","1400000US06037293201","Census Tract 2932.01, Los Angeles County, California"
"6740","682","1400000US06037293202","Census Tract 2932.02, Los Angeles County, California"
"3108","296","1400000US06037293301","Census Tract 2933.01, Los Angeles County, California"
"5082","545","1400000US06037293302","Census Tract 2933.02, Los Angeles County, California"
"4832","435","1400000US06037293304","Census Tract 2933.04, Los Angeles County, California"
"2436","188","1400000US06037293306","Census Tract 2933.06, Los Angeles County, California"
"2284","258","1400000US06037293307","Census Tract 2933.07, Los Angeles County, California"
"4129","465","1400000US06037294110","Census Tract 2941.10, Los Angeles County, California"
"2687","290","1400000US06037294120","Census Tract 2941.20, Los Angeles County, California"
"4874","419","1400000US06037294200","Census Tract 2942, Los Angeles County, California"
"2471","125","1400000US06037294301","Census Tract 2943.01, Los Angeles County, California"
"4382","451","1400000US06037294302","Census Tract 2943.02, Los Angeles County, California"
"5079","361","1400000US06037294410","Census Tract 2944.10, Los Angeles County, California"
"2891","255","1400000US06037294421","Census Tract 2944.21, Los Angeles County, California"
"5082","587","1400000US06037294510","Census Tract 2945.10, Los Angeles County, California"
"3710","256","1400000US06037294520","Census Tract 2945.20, Los Angeles County, California"
"4334","492","1400000US06037294610","Census Tract 2946.10, Los Angeles County, California"
"4683","524","1400000US06037294620","Census Tract 2946.20, Los Angeles County, California"
"3099","261","1400000US06037294701","Census Tract 2947.01, Los Angeles County, California"
"4278","336","1400000US06037294810","Census Tract 2948.10, Los Angeles County, California"
"3473","291","1400000US06037294820","Census Tract 2948.20, Los Angeles County, California"
"4134","253","1400000US06037294830","Census Tract 2948.30, Los Angeles County, California"
"3853","326","1400000US06037294900","Census Tract 2949, Los Angeles County, California"
"5188","440","1400000US06037295103","Census Tract 2951.03, Los Angeles County, California"
"3132","344","1400000US06037296210","Census Tract 2962.10, Los Angeles County, California"
"4447","515","1400000US06037296220","Census Tract 2962.20, Los Angeles County, California"
"5027","281","1400000US06037296300","Census Tract 2963, Los Angeles County, California"
"3229","321","1400000US06037296401","Census Tract 2964.01, Los Angeles County, California"
"3312","296","1400000US06037296402","Census Tract 2964.02, Los Angeles County, California"
"3447","463","1400000US06037296500","Census Tract 2965, Los Angeles County, California"
"5358","611","1400000US06037296600","Census Tract 2966, Los Angeles County, California"
"4466","490","1400000US06037296901","Census Tract 2969.01, Los Angeles County, California"
"4219","431","1400000US06037296902","Census Tract 2969.02, Los Angeles County, California"
"5597","532","1400000US06037297000","Census Tract 2970, Los Angeles County, California"
"4649","472","1400000US06037297110","Census Tract 2971.10, Los Angeles County, California"
"3053","406","1400000US06037297120","Census Tract 2971.20, Los Angeles County, California"
"4505","492","1400000US06037297201","Census Tract 2972.01, Los Angeles County, California"
"3786","357","1400000US06037297202","Census Tract 2972.02, Los Angeles County, California"
"2193","312","1400000US06037297300","Census Tract 2973, Los Angeles County, California"
"3356","348","1400000US06037297400","Census Tract 2974, Los Angeles County, California"
"4707","440","1400000US06037297500","Census Tract 2975, Los Angeles County, California"
"2816","334","1400000US06037297601","Census Tract 2976.01, Los Angeles County, California"
"3687","341","1400000US06037297602","Census Tract 2976.02, Los Angeles County, California"
"6014","540","1400000US06037300100","Census Tract 3001, Los Angeles County, California"
"5352","324","1400000US06037300200","Census Tract 3002, Los Angeles County, California"
"6024","471","1400000US06037300301","Census Tract 3003.01, Los Angeles County, California"
"5986","414","1400000US06037300400","Census Tract 3004, Los Angeles County, California"
"3264","339","1400000US06037300501","Census Tract 3005.01, Los Angeles County, California"
"5874","570","1400000US06037300502","Census Tract 3005.02, Los Angeles County, California"
"9609","430","1400000US06037300600","Census Tract 3006, Los Angeles County, California"
"5835","381","1400000US06037300701","Census Tract 3007.01, Los Angeles County, California"
"5430","601","1400000US06037300702","Census Tract 3007.02, Los Angeles County, California"
"7280","616","1400000US06037300800","Census Tract 3008, Los Angeles County, California"
"6540","632","1400000US06037300901","Census Tract 3009.01, Los Angeles County, California"
"1981","118","1400000US06037300902","Census Tract 3009.02, Los Angeles County, California"
"5230","398","1400000US06037301000","Census Tract 3010, Los Angeles County, California"
"7114","530","1400000US06037301100","Census Tract 3011, Los Angeles County, California"
"4711","357","1400000US06037301203","Census Tract 3012.03, Los Angeles County, California"
"5284","642","1400000US06037301204","Census Tract 3012.04, Los Angeles County, California"
"2106","120","1400000US06037301205","Census Tract 3012.05, Los Angeles County, California"
"5281","373","1400000US06037301206","Census Tract 3012.06, Los Angeles County, California"
"1894","128","1400000US06037301300","Census Tract 3013, Los Angeles County, California"
"4190","328","1400000US06037301400","Census Tract 3014, Los Angeles County, California"
"1790","202","1400000US06037301501","Census Tract 3015.01, Los Angeles County, California"
"6750","438","1400000US06037301502","Census Tract 3015.02, Los Angeles County, California"
"6112","502","1400000US06037301601","Census Tract 3016.01, Los Angeles County, California"
"4446","417","1400000US06037301602","Census Tract 3016.02, Los Angeles County, California"
"2962","249","1400000US06037301701","Census Tract 3017.01, Los Angeles County, California"
"5835","420","1400000US06037301702","Census Tract 3017.02, Los Angeles County, California"
"5258","368","1400000US06037301801","Census Tract 3018.01, Los Angeles County, California"
"4516","418","1400000US06037301802","Census Tract 3018.02, Los Angeles County, California"
"8192","634","1400000US06037301900","Census Tract 3019, Los Angeles County, California"
"3949","325","1400000US06037302002","Census Tract 3020.02, Los Angeles County, California"
"3665","289","1400000US06037302003","Census Tract 3020.03, Los Angeles County, California"
"4151","357","1400000US06037302004","Census Tract 3020.04, Los Angeles County, California"
"5946","528","1400000US06037302102","Census Tract 3021.02, Los Angeles County, California"
"5430","420","1400000US06037302103","Census Tract 3021.03, Los Angeles County, California"
"4288","409","1400000US06037302104","Census Tract 3021.04, Los Angeles County, California"
"4019","289","1400000US06037302201","Census Tract 3022.01, Los Angeles County, California"
"5510","257","1400000US06037302202","Census Tract 3022.02, Los Angeles County, California"
"3985","316","1400000US06037302301","Census Tract 3023.01, Los Angeles County, California"
"5337","337","1400000US06037302302","Census Tract 3023.02, Los Angeles County, California"
"7395","733","1400000US06037302401","Census Tract 3024.01, Los Angeles County, California"
"4290","381","1400000US06037302503","Census Tract 3025.03, Los Angeles County, California"
"4273","318","1400000US06037302504","Census Tract 3025.04, Los Angeles County, California"
"4376","371","1400000US06037302505","Census Tract 3025.05, Los Angeles County, California"
"3262","303","1400000US06037302506","Census Tract 3025.06, Los Angeles County, California"
"5644","353","1400000US06037310100","Census Tract 3101, Los Angeles County, California"
"5732","525","1400000US06037310201","Census Tract 3102.01, Los Angeles County, California"
"5104","347","1400000US06037310202","Census Tract 3102.02, Los Angeles County, California"
"2881","187","1400000US06037310300","Census Tract 3103, Los Angeles County, California"
"3247","278","1400000US06037310400","Census Tract 3104, Los Angeles County, California"
"4066","458","1400000US06037310501","Census Tract 3105.01, Los Angeles County, California"
"6383","522","1400000US06037310601","Census Tract 3106.01, Los Angeles County, California"
"2853","222","1400000US06037310602","Census Tract 3106.02, Los Angeles County, California"
"2181","208","1400000US06037310701","Census Tract 3107.01, Los Angeles County, California"
"6567","544","1400000US06037310702","Census Tract 3107.02, Los Angeles County, California"
"4793","456","1400000US06037310703","Census Tract 3107.03, Los Angeles County, California"
"5314","376","1400000US06037310800","Census Tract 3108, Los Angeles County, California"
"6071","494","1400000US06037310900","Census Tract 3109, Los Angeles County, California"
"3641","263","1400000US06037311000","Census Tract 3110, Los Angeles County, California"
"4183","280","1400000US06037311100","Census Tract 3111, Los Angeles County, California"
"3171","204","1400000US06037311200","Census Tract 3112, Los Angeles County, California"
"3896","284","1400000US06037311300","Census Tract 3113, Los Angeles County, California"
"2300","144","1400000US06037311400","Census Tract 3114, Los Angeles County, California"
"5828","543","1400000US06037311500","Census Tract 3115, Los Angeles County, California"
"6707","537","1400000US06037311600","Census Tract 3116, Los Angeles County, California"
"6200","438","1400000US06037311700","Census Tract 3117, Los Angeles County, California"
"2873","318","1400000US06037311801","Census Tract 3118.01, Los Angeles County, California"
"4068","286","1400000US06037311802","Census Tract 3118.02, Los Angeles County, California"
"0","12","1400000US06037320000","Census Tract 3200, Los Angeles County, California"
"7601","471","1400000US06037320100","Census Tract 3201, Los Angeles County, California"
"4049","438","1400000US06037320201","Census Tract 3202.01, Los Angeles County, California"
"6151","514","1400000US06037320202","Census Tract 3202.02, Los Angeles County, California"
"6734","579","1400000US06037320300","Census Tract 3203, Los Angeles County, California"
